PSG,Rennes,188.13817379,,,,,1.51,4.9,6.75,1,,0.6465108596,0.1345968882,0.2188922521,0.976231397996,0.65952475218,1.477522701675,,235.427602913132,2.37185738072522
Strasbourg,Marseille,-116.1006935,,,,,2.67,3.15,3.1,3,,0.2453347804,0.2760231637,0.4786420558,0.655043863668,0.869472965655,1.48379037298,,235.427602913132,2.37185738072522
Brest,Lille,-83.67771951,,,,,4.6,4,1.78,1,,0.2503173944,0.3444677781,0.4052148274,1.15146001424,1.3778711124,0.721282392772,,300.156197498519,2.47734731491369
Lens,Reims,-21.14611458,,,,,2.2,3.3,3.65,2,,0.2677512675,0.4298382632,0.3024104692,0.5890527885,1.41846626856,1.10379821258,,300.156197498519,2.47734731491369
Nimes,Angers,-13.80193228,,,,,2.95,3.3,2.65,3,,0.2709473447,0.4357001983,0.2933524569,0.799294666865,1.43781065439,0.777384010785,,418.75541927933,2.62196044045775
Metz,Dijon,136.90343734,,,,,2.17,3.3,4,2,,0.5298032661,0.2292860624,0.2409106714,1.149673087437,0.75664400592,0.9636426856,,347.186587053171,2.54056293862048
Lorient,Nantes,-18.49437848,,,,,,,,3,,0.2688773993,0.4320406221,0.2990819785,,,,,281.456790417668,2.44941173089762
Nice,Monaco,125.83812151,,,,,3.65,3.9,2,3,,0.5024549724,0.2540434133,0.2435016142,1.83396064926,0.99076931187,0.4870032284,,281.456790417668,2.44941173089762
Lyon,SaintEtienne,133.6494737,,,,,1.3,6.1,11,1,,0.5217589181,0.2365023738,0.241738708,0.67828659353,1.44266448018,2.659125788,,281.456790417668,2.44941173089762
Rennes,Bordeaux,122.1944548,,,,,1.97,3.6,4.5,3,,0.4934951483,0.2622761221,0.2442287295,0.972185442151,0.94419403956,1.09902928275,,281.456790417668,2.44941173089762
Monaco,PSG,-211.11551,,,,,6,5.3,1.5,1,,0.2041792421,0.1074849501,0.6883358077,1.2250754526,0.56967023553,1.03250371155,,331.487455755298,2.52046709835366
Brest,SaintEtienne,10.288979226,,,,,2.3,3.6,3.16,1,,0.2891911301,0.438248619,0.2725602508,0.66513959923,1.5776950284,0.861290392528,,331.487455755298,2.52046709835366
