Montpellier,Strasbourg,144.76788567,0.600339697,0.1387583395,0.2609019634,,2.25,3.4,4.4,1,1.35076431825,0.4717783543,1.14796863896,,14.5278510193367
Angers,Lyon,-103.5831802,0.2301530759,0.3520408647,0.4178060593,,4.5,3.9,1.83,3,1.03568884155,1.37295937233,0.764585088519,,14.5278510193367
Reims,Nimes,75.992516209,0.436941874,0.2809326034,0.2821255225,,1.84,3.75,4.4,3,0.80397304816,1.05349726275,1.241352299,,14.5278510193367
Lille,Lorient,239.91175876,0.7513384211,0.0598380103,0.1888235685,,1.62,4,6.25,1,1.217168242182,0.2393520412,1.180147303125,,11.0361279130565
Lens,Nantes,15.622111133,0.3284269435,0.3713918485,0.3001812079,,2.2,3.28,3.63,2,0.7225392757,1.21816526308,1.089657784677,,11.0361279130565
Marseille,Nantes,95.520788046,0.4829289922,0.2384067242,0.2786642835,,2.14,3.4,4.1,1,1.033468043308,0.81058286228,1.14252356235,,11.0361279130565
Strasbourg,Rennes,-68.62984536,0.2506372109,0.3772966373,0.3720661517,,3.25,3.2,2.32,2,0.814570935425,1.20734923936,0.863193471944,,11.0361279130565
Lyon,Reims,124.57940373,0.5539447022,0.1756483139,0.2704069838,,1.4,5.2,8.15,1,0.77552258308,0.91337123228,2.20381691797,,11.0361279130565
PSG,Bordeaux,273.76206408,0.7850804445,0.0525483558,0.1623711996,,1.18,8.25,15,2,0.92639492451,0.43352393535,2.435567994,,7.8451526874944
Lorient,Montpellier,-50.97691024,0.2627387459,0.3849176452,0.3523436088,,3.9,3.6,1.95,3,1.02468110901,1.38570352272,0.68707003716,,18.4763986459392
Monaco,Nimes,100.31322851,0.4946344808,0.2277131929,0.2776523262,,1.36,5.75,9,1,0.672702893888,1.309350859175,2.4988709358,,18.4763986459392
Metz,Brest,89.580986284,0.4685918048,0.2516117301,0.279796465,,2.4,3.3,3.1,3,1.12462033152,0.83031870933,0.8673690415,,12.583071462646
Lens,Angers,-4.600534881,0.3039835774,0.3838749615,0.312141461,,2.2,3.25,3.55,3,0.66876387028,1.247593624875,1.10810218655,,12.583071462646
Nice,Dijon,202.62252344,0.7043521812,0.0762493687,0.21939845,,1.81,4,4.55,3,1.274877447972,0.3049974748,0.9982629475,,12.583071462646
SaintEtienne,Lille,-24.05928734,0.2846121803,0.3884977703,0.3268900493,,4.3,3.45,2.05,2,1.22383237529,1.340317307535,0.670124601065,,12.583071462646
Nimes,Marseille,-162.8923301,0.2012131833,0.2848765935,0.5139102231,,5.3,3.9,1.68,3,1.06642987149,1.11101871465,0.863369174808,,12.583071462646
Rennes,Lens,152.71309384,0.6172844729,0.1264426655,0.2562728615,,2.12,3.45,3.7,3,1.308643082548,0.436227195975,0.94820958755,,12.583071462646
Montpellier,PSG,-143.3183488,0.2102929311,0.3098404428,0.479866626,,4.8,4.2,1.72,3,1.00940606928,1.30132985976,0.82537059672,,12.583071462646
Bordeaux,Brest,79.911524237,0.445869283,0.2726629009,0.281467816,,2.21,3.45,3.3,1,0.98537111543,0.940687008105,0.9288437928,,12.583071462646
Angers,Lorient,94.949335715,0.4815402361,0.2396812862,0.2787784776,,1.8,3.64,4.6,1,0.86677242498,0.872439881768,1.28238099696,,9.87991884336432
Lille,Monaco,192.4998501,0.6892444683,0.0831809966,0.227574535,,2.6,3.45,2.8,1,1.79203561758,0.28697443827,0.637208698,,7.64048575182881
